user_id,timestamp,channel,event_type,conversion,survey_score
user_839,2025-01-10 15:05:53,display_ads,open,0,
user_388,2025-01-03 02:39:53,display_ads,open,0,
user_623,2025-01-25 11:35:28,social_media,click,0,
user_941,2025-01-12 07:37:01,organic_search,click,0,
user_726,2025-01-25 13:13:32,direct,click,0,
user_458,2025-01-12 00:12:11,display_ads,click,0,
user_258,2025-01-12 09:59:32,display_ads,open,0,
user_133,2025-01-05 03:33:44,email,open,0,
user_374,2025-01-16 20:32:37,email,open,0,
user_982,2025-01-10 22:10:26,organic_search,click,0,
user_345,2025-01-17 09:18:54,social_media,click,0,
user_648,2025-01-05 03:20:05,organic_search,click,0,
user_784,2025-01-02 02:05:59,social_media,open,0,
user_273,2025-01-22 09:27:27,organic_search,click,0,
user_80,2025-01-12 20:16:15,email,click,0,
user_803,2025-01-16 09:48:40,organic_search,click,0,
user_564,2025-01-20 12:58:18,direct,open,0,
user_137,2025-01-13 13:34:14,social_media,conversion,1,5.0
user_224,2025-01-25 01:37:43,email,open,0,
user_867,2025-01-02 06:10:04,organic_search,open,0,
user_810,2025-01-15 15:44:54,organic_search,conversion,1,5.0
user_534,2025-01-06 06:19:13,direct,open,0,
user_679,2025-01-19 02:32:11,display_ads,click,0,
user_310,2025-01-17 13:07:38,display_ads,click,0,
user_64,2025-01-24 08:09:11,organic_search,open,0,
user_979,2025-01-22 03:32:18,social_media,conversion,1,1.0
user_899,2025-01-16 15:34:39,social_media,conversion,1,1.0
user_622,2025-01-21 16:02:52,organic_search,open,0,
user_861,2025-01-20 01:56:52,display_ads,open,0,
user_13,2025-01-15 07:35:37,display_ads,click,0,
user_761,2025-01-15 19:03:05,organic_search,open,0,
user_378,2025-01-11 22:22:17,display_ads,click,0,
user_581,2025-01-07 05:27:13,email,open,0,
user_958,2025-01-21 02:48:53,direct,conversion,1,1.0
user_899,2025-01-20 12:11:21,email,click,0,
user_580,2025-01-05 13:54:26,email,click,0,
user_179,2025-01-11 05:19:51,organic_search,open,0,
user_86,2025-01-05 20:39:29,organic_search,click,0,
user_881,2025-01-25 05:08:16,direct,click,0,
user_441,2025-01-02 00:00:31,direct,click,0,
user_248,2025-01-20 13:32:35,organic_search,click,0,
user_589,2025-01-12 15:00:21,social_media,click,0,
user_89,2025-01-02 05:33:50,email,open,0,
user_193,2025-01-23 23:00:11,email,click,0,
user_932,2025-01-09 13:33:36,organic_search,conversion,1,4.0
user_823,2025-01-25 09:07:27,social_media,open,0,
user_197,2025-01-04 13:47:46,display_ads,open,0,
user_288,2025-01-24 05:25:14,social_media,open,0,
user_59,2025-01-01 01:58:29,organic_search,open,0,
user_315,2025-01-19 01:46:31,social_media,open,0,
user_26,2025-01-09 21:24:10,organic_search,open,0,
user_526,2025-01-03 04:29:22,display_ads,open,0,
user_45,2025-01-09 10:29:48,email,conversion,1,3.0
user_54,2025-01-18 08:19:04,social_media,click,0,
user_105,2025-01-12 07:29:21,direct,click,0,
user_71,2025-01-23 05:55:09,organic_search,click,0,
user_139,2025-01-16 05:59:40,direct,click,0,
user_495,2025-01-17 12:06:05,social_media,click,0,
user_160,2025-01-25 14:23:51,email,open,0,
user_154,2025-01-06 22:11:08,direct,conversion,1,2.0
user_14,2025-01-06 09:35:15,email,open,0,
user_812,2025-01-25 16:08:16,email,conversion,1,1.0
user_112,2025-01-13 13:00:33,email,click,0,
user_35,2025-01-01 13:26:26,email,open,0,
user_14,2025-01-21 14:10:30,email,click,0,
user_599,2025-01-11 03:40:51,display_ads,open,0,
user_6,2025-01-01 16:33:04,social_media,open,0,
user_464,2025-01-11 17:20:10,email,click,0,
user_900,2025-01-14 15:18:22,display_ads,click,0,
user_363,2025-01-02 09:50:13,email,click,0,
user_555,2025-01-16 08:27:27,display_ads,click,0,
user_156,2025-01-18 03:01:41,email,open,0,
user_962,2025-01-13 22:54:07,email,conversion,1,3.0
user_243,2025-01-13 17:15:55,direct,click,0,
user_643,2025-01-16 15:06:38,direct,click,0,
user_507,2025-01-19 23:14:02,direct,click,0,
user_337,2025-01-02 05:23:49,email,open,0,
user_693,2025-01-14 09:55:31,email,click,0,
user_926,2025-01-19 19:33:58,social_media,click,0,
user_845,2025-01-06 14:12:06,display_ads,click,0,
user_630,2025-01-21 10:51:58,display_ads,click,0,
user_302,2025-01-12 13:13:12,direct,open,0,
user_355,2025-01-14 11:38:21,social_media,conversion,1,3.0
user_467,2025-01-10 13:07:32,direct,conversion,1,4.0
user_166,2025-01-16 06:51:47,display_ads,click,0,
user_870,2025-01-11 01:43:20,social_media,click,0,
user_63,2025-01-11 02:46:20,direct,click,0,
user_860,2025-01-06 13:50:27,direct,open,0,
user_618,2025-01-22 02:23:23,organic_search,click,0,
user_968,2025-01-10 23:39:37,email,click,0,
user_114,2025-01-17 16:12:07,direct,conversion,1,3.0
user_95,2025-01-10 22:00:03,email,open,0,
user_408,2025-01-15 12:40:12,social_media,click,0,
user_728,2025-01-10 13:00:53,direct,click,0,
user_514,2025-01-02 17:25:45,display_ads,open,0,
user_469,2025-01-09 20:51:05,social_media,click,0,
user_698,2025-01-04 02:06:54,email,click,0,
user_615,2025-01-11 22:27:33,organic_search,open,0,
user_37,2025-01-18 18:32:57,display_ads,click,0,
user_822,2025-01-08 20:47:07,organic_search,open,0,
user_161,2025-01-24 20:07:26,social_media,open,0,
user_56,2025-01-24 10:09:48,organic_search,open,0,
user_209,2025-01-05 19:18:58,social_media,conversion,1,
user_435,2025-01-23 06:21:55,display_ads,click,0,
user_439,2025-01-03 01:25:04,email,conversion,1,2.0
user_228,2025-01-08 10:22:15,direct,open,0,
user_911,2025-01-21 14:48:51,direct,open,0,
user_994,2025-01-02 14:41:20,organic_search,open,0,
user_638,2025-01-12 22:12:22,direct,click,0,
user_45,2025-01-03 17:15:57,direct,open,0,
user_777,2025-01-21 11:46:58,organic_search,click,0,
user_762,2025-01-04 20:26:38,social_media,conversion,1,1.0
user_29,2025-01-14 20:15:37,social_media,click,0,
user_638,2025-01-18 05:02:28,organic_search,open,0,
user_998,2025-01-08 00:52:33,email,open,0,
user_774,2025-01-03 23:40:02,direct,click,0,
user_529,2025-01-23 05:23:00,organic_search,open,0,
user_870,2025-01-24 18:45:36,social_media,open,0,
user_688,2025-01-12 03:19:21,email,click,0,
user_316,2025-01-17 17:05:37,social_media,click,0,
user_554,2025-01-03 18:41:20,social_media,conversion,1,1.0
user_855,2025-01-11 15:10:02,direct,click,0,
user_987,2025-01-06 05:00:15,direct,click,0,
user_815,2025-01-15 00:52:23,display_ads,open,0,
user_277,2025-01-23 06:16:35,display_ads,click,0,
user_318,2025-01-03 12:33:31,organic_search,open,0,
user_651,2025-01-09 16:23:44,direct,open,0,
user_754,2025-01-24 05:12:22,social_media,open,0,
user_871,2025-01-01 21:28:03,email,open,0,
user_916,2025-01-19 02:09:50,social_media,click,0,
user_27,2025-01-14 14:01:49,email,click,0,
user_566,2025-01-25 08:52:52,direct,click,0,
user_946,2025-01-24 10:23:24,organic_search,open,0,
user_823,2025-01-06 14:12:54,display_ads,click,0,
user_300,2025-01-21 09:47:46,organic_search,click,0,
user_531,2025-01-24 22:14:03,organic_search,open,0,
user_170,2025-01-06 04:04:06,organic_search,open,0,
user_896,2025-01-03 03:16:08,social_media,open,0,
user_605,2025-01-24 07:52:14,email,open,0,
user_930,2025-01-23 16:29:04,email,open,0,
user_909,2025-01-08 12:03:21,organic_search,click,0,
user_411,2025-01-16 16:20:49,direct,click,0,
user_344,2025-01-14 08:45:32,organic_search,open,0,
user_854,2025-01-23 12:38:02,direct,open,0,
user_118,2025-01-16 15:26:10,organic_search,open,0,
user_275,2025-01-22 14:41:50,display_ads,open,0,
user_7,2025-01-01 06:34:19,direct,open,0,
user_772,2025-01-03 23:12:36,organic_search,open,0,
user_24,2025-01-09 21:22:10,social_media,open,0,
user_202,2025-01-06 17:27:37,social_media,conversion,1,
user_224,2025-01-12 00:45:38,organic_search,click,0,
user_819,2025-01-22 06:59:07,display_ads,open,0,
user_232,2025-01-12 18:39:34,display_ads,click,0,
user_632,2025-01-15 23:33:34,direct,open,0,
user_184,2025-01-06 20:14:09,organic_search,open,0,
user_385,2025-01-15 07:23:47,display_ads,click,0,
user_802,2025-01-02 16:55:04,organic_search,open,0,
user_199,2025-01-17 22:04:15,social_media,open,0,
user_870,2025-01-09 07:00:06,direct,click,0,
user_67,2025-01-11 07:40:20,display_ads,click,0,
user_54,2025-01-19 13:56:37,direct,click,0,
user_460,2025-01-25 04:22:38,direct,click,0,
user_343,2025-01-11 19:03:30,direct,conversion,1,1.0
user_561,2025-01-20 01:00:02,display_ads,click,0,
user_319,2025-01-19 05:22:55,display_ads,click,0,
user_920,2025-01-19 04:26:25,email,open,0,
user_364,2025-01-22 10:00:38,social_media,click,0,
user_999,2025-01-03 05:42:10,display_ads,click,0,
user_275,2025-01-20 01:36:11,organic_search,open,0,
user_856,2025-01-16 05:58:14,social_media,click,0,
user_423,2025-01-02 16:57:10,social_media,open,0,
user_161,2025-01-23 03:47:46,display_ads,click,0,
user_866,2025-01-10 12:17:58,social_media,click,0,
user_153,2025-01-03 00:00:25,email,click,0,
user_589,2025-01-18 12:49:48,social_media,conversion,1,4.0
user_237,2025-01-16 01:59:31,direct,click,0,
user_522,2025-01-24 03:25:29,direct,open,0,
user_112,2025-01-11 03:21:15,email,open,0,
user_325,2025-01-18 15:16:18,direct,click,0,
user_520,2025-01-09 21:40:44,direct,click,0,
user_712,2025-01-18 10:33:23,social_media,click,0,
user_105,2025-01-22 11:46:00,email,open,0,
user_642,2025-01-08 20:32:58,email,click,0,
user_657,2025-01-05 21:44:27,email,open,0,
user_30,2025-01-13 08:51:40,display_ads,open,0,
user_475,2025-01-13 03:04:01,social_media,open,0,
user_826,2025-01-08 20:04:53,display_ads,click,0,
user_311,2025-01-05 07:34:58,email,open,0,
user_492,2025-01-12 19:34:13,direct,click,0,
user_981,2025-01-09 08:05:16,display_ads,conversion,1,2.0
user_651,2025-01-21 18:35:46,email,click,0,
user_348,2025-01-21 01:11:30,social_media,click,0,
user_647,2025-01-11 20:07:20,display_ads,click,0,
user_923,2025-01-10 08:29:13,direct,click,0,
user_501,2025-01-14 09:43:35,display_ads,open,0,
user_662,2025-01-19 19:43:16,direct,click,0,
user_729,2025-01-15 21:28:28,social_media,click,0,
user_245,2025-01-14 23:15:39,direct,open,0,
user_105,2025-01-06 21:32:53,direct,open,0,
user_822,2025-01-14 10:20:54,direct,open,0,
user_131,2025-01-19 05:11:24,organic_search,click,0,
user_686,2025-01-21 09:10:03,social_media,conversion,1,
user_783,2025-01-18 03:23:51,social_media,open,0,
user_568,2025-01-16 07:54:05,direct,click,0,
user_303,2025-01-10 09:56:38,direct,click,0,
user_752,2025-01-18 05:50:15,organic_search,open,0,
user_379,2025-01-17 17:30:15,organic_search,conversion,1,5.0
user_183,2025-01-16 11:59:11,organic_search,open,0,
user_637,2025-01-12 20:49:46,email,open,0,
user_351,2025-01-14 01:48:29,social_media,click,0,
user_769,2025-01-20 09:57:37,organic_search,click,0,
user_467,2025-01-13 01:04:14,social_media,open,0,
user_686,2025-01-01 21:57:05,email,click,0,
user_330,2025-01-24 09:00:32,email,conversion,1,
user_831,2025-01-25 01:15:16,email,open,0,
user_107,2025-01-01 02:42:35,display_ads,click,0,
user_493,2025-01-19 12:27:22,display_ads,open,0,
user_292,2025-01-15 22:02:52,social_media,click,0,
user_151,2025-01-09 17:38:36,social_media,click,0,
user_15,2025-01-24 16:24:17,email,open,0,
user_6,2025-01-20 19:24:48,social_media,click,0,
user_418,2025-01-03 07:29:00,organic_search,open,0,
user_523,2025-01-07 23:41:19,direct,click,0,
user_751,2025-01-20 09:52:14,display_ads,click,0,
user_203,2025-01-07 20:48:37,email,click,0,
user_448,2025-01-19 16:07:30,organic_search,conversion,1,5.0
user_894,2025-01-12 10:31:40,organic_search,open,0,
user_338,2025-01-16 22:18:24,direct,click,0,
user_222,2025-01-10 10:36:16,display_ads,open,0,
user_407,2025-01-14 06:31:36,social_media,conversion,1,4.0
user_650,2025-01-08 11:08:20,email,open,0,
user_404,2025-01-12 00:57:30,social_media,open,0,
user_748,2025-01-21 04:09:23,organic_search,click,0,
user_184,2025-01-13 11:37:06,email,open,0,
user_614,2025-01-10 01:42:28,direct,open,0,
user_622,2025-01-19 23:29:10,email,conversion,1,5.0
user_883,2025-01-14 07:58:33,display_ads,click,0,
user_404,2025-01-01 02:43:32,display_ads,open,0,
user_68,2025-01-11 13:48:55,social_media,click,0,
user_995,2025-01-25 02:58:11,organic_search,open,0,
user_613,2025-01-10 22:31:17,direct,open,0,
user_405,2025-01-15 03:41:45,organic_search,open,0,
user_113,2025-01-13 02:24:48,direct,open,0,
user_845,2025-01-06 22:54:27,direct,click,0,
user_543,2025-01-23 17:40:16,display_ads,open,0,
user_98,2025-01-16 05:59:27,email,open,0,
user_370,2025-01-02 01:00:43,social_media,open,0,
user_685,2025-01-02 15:51:38,social_media,click,0,
user_307,2025-01-18 15:24:01,direct,open,0,
user_183,2025-01-21 18:51:28,organic_search,click,0,
user_910,2025-01-20 07:47:29,email,open,0,
user_447,2025-01-18 13:15:29,direct,click,0,
user_328,2025-01-17 15:28:45,social_media,open,0,
user_83,2025-01-01 14:10:50,social_media,open,0,
user_695,2025-01-24 00:59:50,social_media,open,0,
user_109,2025-01-06 15:43:12,display_ads,click,0,
user_152,2025-01-20 13:11:52,display_ads,click,0,
user_999,2025-01-12 18:46:30,organic_search,open,0,
user_401,2025-01-15 04:14:53,social_media,click,0,
user_43,2025-01-08 09:39:00,social_media,open,0,
user_327,2025-01-19 22:42:05,direct,open,0,
user_981,2025-01-08 06:18:43,display_ads,click,0,
user_744,2025-01-10 06:16:42,email,conversion,1,
user_932,2025-01-24 08:43:32,email,click,0,
user_910,2025-01-17 12:15:01,organic_search,conversion,1,4.0
user_854,2025-01-20 01:41:37,social_media,open,0,
user_335,2025-01-09 14:30:59,display_ads,conversion,1,
user_406,2025-01-21 16:35:26,email,click,0,
user_38,2025-01-12 05:07:12,social_media,open,0,
user_330,2025-01-25 15:13:17,organic_search,open,0,
user_125,2025-01-06 07:31:54,organic_search,click,0,
user_811,2025-01-19 18:28:38,display_ads,click,0,
user_453,2025-01-06 15:09:38,social_media,open,0,
user_151,2025-01-24 16:12:40,organic_search,click,0,
user_476,2025-01-13 23:45:30,social_media,click,0,
user_999,2025-01-05 14:05:02,display_ads,conversion,1,3.0
user_444,2025-01-23 09:46:38,social_media,open,0,
user_127,2025-01-02 02:58:17,display_ads,open,0,
user_534,2025-01-20 01:27:55,social_media,click,0,
user_155,2025-01-07 18:50:35,direct,open,0,
user_396,2025-01-05 11:16:36,email,click,0,
user_430,2025-01-25 01:04:04,direct,open,0,
user_342,2025-01-19 09:31:27,display_ads,click,0,
user_518,2025-01-19 00:45:07,social_media,click,0,
user_470,2025-01-09 01:45:25,organic_search,click,0,
user_63,2025-01-08 14:18:49,social_media,click,0,
user_911,2025-01-11 04:35:57,display_ads,open,0,
user_132,2025-01-05 11:15:03,email,click,0,
user_148,2025-01-20 07:45:31,email,open,0,
user_245,2025-01-10 12:48:35,social_media,click,0,
user_565,2025-01-16 07:28:24,direct,click,0,
user_700,2025-01-07 12:43:38,email,open,0,
user_298,2025-01-22 21:31:10,social_media,open,0,
user_979,2025-01-03 12:28:44,social_media,click,0,
user_9,2025-01-18 15:18:48,email,open,0,
user_490,2025-01-12 08:04:19,display_ads,open,0,
user_863,2025-01-22 03:11:47,social_media,open,0,
user_110,2025-01-06 16:08:42,display_ads,open,0,
user_903,2025-01-10 19:54:21,direct,click,0,
user_800,2025-01-03 05:03:42,email,click,0,
user_477,2025-01-21 11:18:32,email,open,0,
user_289,2025-01-08 23:07:04,display_ads,open,0,
user_788,2025-01-13 11:27:30,social_media,click,0,
user_629,2025-01-05 23:17:02,social_media,click,0,
user_978,2025-01-20 01:25:41,direct,click,0,
user_32,2025-01-02 15:31:13,email,click,0,
user_615,2025-01-23 00:10:21,display_ads,open,0,
user_289,2025-01-05 20:40:35,social_media,open,0,
user_649,2025-01-13 21:22:56,social_media,click,0,
user_732,2025-01-04 00:05:02,display_ads,open,0,
user_551,2025-01-12 23:54:17,direct,click,0,
user_42,2025-01-04 11:35:05,email,open,0,
user_146,2025-01-18 05:20:25,social_media,click,0,
user_131,2025-01-23 19:51:31,display_ads,conversion,1,4.0
user_443,2025-01-19 08:36:31,direct,click,0,
user_98,2025-01-08 01:07:40,organic_search,click,0,
user_996,2025-01-18 09:13:58,organic_search,click,0,
user_120,2025-01-06 09:10:27,social_media,open,0,
user_173,2025-01-06 01:27:23,display_ads,open,0,
user_61,2025-01-08 12:52:29,organic_search,click,0,
user_727,2025-01-12 02:21:19,organic_search,open,0,
user_756,2025-01-10 08:37:20,email,open,0,
user_245,2025-01-20 01:37:19,email,click,0,
user_698,2025-01-07 09:43:46,email,open,0,
user_170,2025-01-14 00:34:05,display_ads,open,0,
user_605,2025-01-21 00:40:00,organic_search,click,0,
user_442,2025-01-16 04:53:13,direct,open,0,
user_968,2025-01-17 05:00:07,direct,click,0,
user_519,2025-01-21 18:48:53,organic_search,click,0,
user_993,2025-01-18 18:30:37,email,click,0,
user_531,2025-01-23 22:28:22,organic_search,click,0,
user_901,2025-01-10 19:24:16,social_media,click,0,
user_123,2025-01-06 18:07:40,direct,click,0,
user_118,2025-01-04 09:39:34,social_media,click,0,
user_601,2025-01-20 17:13:42,organic_search,click,0,
user_364,2025-01-19 12:32:25,organic_search,open,0,
user_324,2025-01-19 21:59:07,email,click,0,
user_580,2025-01-14 14:29:04,organic_search,click,0,
user_640,2025-01-21 01:32:01,email,open,0,
user_894,2025-01-21 17:14:43,social_media,open,0,
user_18,2025-01-10 23:04:28,organic_search,open,0,
user_337,2025-01-16 15:50:57,direct,open,0,
user_520,2025-01-07 23:16:21,social_media,open,0,
user_605,2025-01-08 19:52:39,direct,conversion,1,3.0
user_145,2025-01-07 07:46:07,direct,conversion,1,
user_381,2025-01-06 23:12:25,email,click,0,
user_844,2025-01-14 20:04:11,email,click,0,
user_475,2025-01-06 23:29:04,display_ads,open,0,
user_164,2025-01-17 06:40:36,direct,open,0,
user_734,2025-01-01 21:14:40,organic_search,click,0,
user_795,2025-01-13 22:04:48,direct,click,0,
user_684,2025-01-15 15:41:45,email,open,0,
user_728,2025-01-02 10:08:19,email,click,0,
user_891,2025-01-09 16:01:07,direct,click,0,
user_556,2025-01-22 05:05:42,direct,open,0,
user_83,2025-01-02 01:45:33,email,click,0,
user_967,2025-01-16 05:21:36,social_media,click,0,
user_21,2025-01-12 15:07:48,email,open,0,
user_428,2025-01-01 11:12:39,social_media,conversion,1,4.0
user_583,2025-01-17 16:55:04,organic_search,click,0,
user_839,2025-01-21 01:18:34,email,click,0,
user_654,2025-01-14 07:49:58,direct,open,0,
user_93,2025-01-15 03:13:10,display_ads,click,0,
user_365,2025-01-23 20:13:44,direct,open,0,
user_254,2025-01-08 05:18:17,social_media,open,0,
user_811,2025-01-22 01:27:07,social_media,click,0,
user_27,2025-01-09 12:34:59,social_media,click,0,
user_642,2025-01-21 04:10:29,display_ads,click,0,
user_510,2025-01-25 21:00:18,email,open,0,
user_486,2025-01-18 17:57:40,display_ads,click,0,
user_898,2025-01-07 22:54:53,direct,conversion,1,5.0
user_43,2025-01-06 18:13:53,organic_search,open,0,
user_706,2025-01-03 21:44:29,organic_search,click,0,
user_995,2025-01-09 05:01:03,organic_search,open,0,
user_617,2025-01-02 21:44:34,direct,click,0,
user_153,2025-01-09 01:11:02,social_media,open,0,
user_581,2025-01-23 05:00:41,email,click,0,
user_485,2025-01-17 20:26:04,organic_search,open,0,
user_929,2025-01-11 06:41:11,display_ads,open,0,
user_176,2025-01-01 10:08:30,social_media,open,0,
user_219,2025-01-03 07:52:46,social_media,conversion,1,4.0
user_259,2025-01-08 16:54:54,email,open,0,
user_792,2025-01-02 16:50:12,direct,open,0,
user_589,2025-01-14 02:32:21,direct,click,0,
user_1,2025-01-14 15:48:57,organic_search,click,0,
user_779,2025-01-12 08:05:30,organic_search,conversion,1,1.0
user_456,2025-01-18 20:07:53,direct,open,0,
user_196,2025-01-06 22:51:43,display_ads,open,0,
user_583,2025-01-12 17:29:50,display_ads,open,0,
user_600,2025-01-18 05:53:13,display_ads,open,0,
user_609,2025-01-09 04:10:50,display_ads,click,0,
user_246,2025-01-03 20:16:59,email,open,0,
user_421,2025-01-07 14:01:36,social_media,open,0,
user_320,2025-01-16 13:50:33,social_media,open,0,
user_780,2025-01-24 19:27:35,email,click,0,
user_671,2025-01-19 07:58:17,direct,click,0,
user_683,2025-01-10 01:42:24,display_ads,click,0,
user_483,2025-01-23 15:13:25,display_ads,click,0,
user_158,2025-01-15 09:54:11,organic_search,click,0,
user_906,2025-01-08 03:58:54,display_ads,click,0,
user_144,2025-01-24 12:16:11,email,open,0,
user_870,2025-01-02 18:52:01,email,click,0,
user_2,2025-01-07 23:49:24,social_media,click,0,
user_33,2025-01-18 12:56:43,social_media,click,0,
user_784,2025-01-24 05:52:43,display_ads,click,0,
user_556,2025-01-11 11:48:26,email,click,0,
user_760,2025-01-23 20:49:07,direct,click,0,
user_127,2025-01-17 01:53:56,email,conversion,1,4.0
user_550,2025-01-11 11:14:42,email,click,0,
user_776,2025-01-11 21:38:43,social_media,click,0,
user_60,2025-01-13 22:18:18,organic_search,open,0,
user_593,2025-01-20 21:47:35,direct,click,0,
user_576,2025-01-08 06:19:55,display_ads,click,0,
user_304,2025-01-12 17:36:40,organic_search,click,0,
user_694,2025-01-19 16:36:34,email,click,0,
user_329,2025-01-04 13:07:21,display_ads,open,0,
user_419,2025-01-10 06:12:40,email,open,0,
user_924,2025-01-12 02:15:02,direct,open,0,
user_633,2025-01-11 00:38:34,display_ads,open,0,
user_567,2025-01-05 23:18:58,email,click,0,
user_746,2025-01-10 19:13:58,organic_search,click,0,
user_838,2025-01-18 21:05:03,email,click,0,
user_129,2025-01-03 23:31:33,display_ads,open,0,
user_164,2025-01-18 20:08:37,email,click,0,
user_371,2025-01-10 02:45:58,email,click,0,
user_827,2025-01-09 16:03:49,social_media,click,0,
user_252,2025-01-12 23:55:05,email,click,0,
user_454,2025-01-01 22:07:59,organic_search,open,0,
user_578,2025-01-20 07:16:53,direct,click,0,
user_297,2025-01-05 09:50:16,organic_search,open,0,
user_452,2025-01-03 15:24:03,social_media,open,0,
user_826,2025-01-14 11:15:48,social_media,conversion,1,3.0
user_907,2025-01-16 12:17:50,organic_search,open,0,
user_517,2025-01-02 00:09:24,email,open,0,
user_711,2025-01-11 09:00:55,social_media,click,0,
user_201,2025-01-20 01:33:14,social_media,click,0,
user_796,2025-01-24 03:55:43,email,click,0,
user_827,2025-01-06 08:51:07,email,open,0,
user_528,2025-01-16 11:43:12,social_media,click,0,
user_529,2025-01-11 14:46:43,organic_search,open,0,
user_243,2025-01-15 05:02:37,display_ads,open,0,
user_910,2025-01-12 03:35:06,social_media,open,0,
user_73,2025-01-12 02:52:58,direct,click,0,
user_427,2025-01-01 02:00:17,social_media,click,0,
user_177,2025-01-23 08:27:45,organic_search,click,0,
user_417,2025-01-12 20:09:41,display_ads,click,0,
user_124,2025-01-08 01:43:19,direct,click,0,
user_922,2025-01-14 03:16:03,display_ads,click,0,
user_127,2025-01-06 18:03:02,direct,conversion,1,5.0
user_583,2025-01-23 07:25:52,social_media,open,0,
user_561,2025-01-02 12:06:03,email,open,0,
user_62,2025-01-16 21:17:59,direct,click,0,
user_702,2025-01-14 12:19:38,email,click,0,
user_553,2025-01-07 11:53:57,social_media,click,0,
user_924,2025-01-12 07:26:58,direct,click,0,
user_59,2025-01-24 16:53:19,organic_search,conversion,1,
user_310,2025-01-20 10:03:25,social_media,click,0,
user_511,2025-01-15 00:38:21,social_media,click,0,
user_349,2025-01-14 01:38:32,organic_search,click,0,
user_528,2025-01-21 12:14:06,email,click,0,
user_975,2025-01-09 21:54:37,email,click,0,
user_502,2025-01-17 15:52:18,social_media,click,0,
user_20,2025-01-03 11:25:24,direct,open,0,
user_388,2025-01-05 14:54:53,social_media,open,0,
user_763,2025-01-22 01:10:12,social_media,conversion,1,5.0
user_857,2025-01-09 13:13:12,display_ads,click,0,
user_606,2025-01-04 23:01:03,direct,open,0,
user_415,2025-01-08 22:51:29,organic_search,open,0,
user_372,2025-01-18 02:33:16,display_ads,open,0,
user_983,2025-01-14 11:06:07,social_media,open,0,
user_447,2025-01-03 22:18:01,direct,click,0,
user_505,2025-01-19 01:27:44,social_media,click,0,
user_662,2025-01-04 13:07:18,social_media,open,0,
user_22,2025-01-06 17:53:32,social_media,open,0,
user_61,2025-01-19 17:24:17,direct,click,0,
user_66,2025-01-05 03:14:15,direct,open,0,
user_396,2025-01-05 03:51:33,organic_search,click,0,
user_308,2025-01-11 18:40:06,social_media,click,0,
user_541,2025-01-18 23:52:43,display_ads,click,0,
user_97,2025-01-15 07:30:59,display_ads,click,0,
user_518,2025-01-18 07:17:48,organic_search,click,0,
user_315,2025-01-23 04:46:21,email,open,0,
user_894,2025-01-24 00:05:43,direct,open,0,
user_284,2025-01-11 05:51:22,social_media,open,0,
user_17,2025-01-09 09:23:42,direct,open,0,
user_900,2025-01-17 00:19:14,organic_search,open,0,
user_917,2025-01-24 16:27:18,email,conversion,1,4.0
user_762,2025-01-16 08:24:51,organic_search,click,0,
user_497,2025-01-09 03:28:44,direct,click,0,
user_345,2025-01-19 14:10:08,email,click,0,
user_341,2025-01-07 21:33:55,display_ads,click,0,
user_793,2025-01-20 20:21:38,organic_search,open,0,
user_761,2025-01-24 06:03:19,direct,click,0,
user_293,2025-01-13 05:09:48,email,click,0,
user_603,2025-01-06 11:54:58,email,click,0,
user_857,2025-01-12 12:15:34,display_ads,click,0,
user_477,2025-01-06 23:51:21,organic_search,open,0,
user_789,2025-01-08 11:56:00,direct,click,0,
user_748,2025-01-19 10:05:45,email,conversion,1,4.0
user_689,2025-01-01 05:00:04,social_media,click,0,
user_264,2025-01-19 20:28:35,social_media,conversion,1,3.0
user_949,2025-01-08 01:20:07,organic_search,click,0,
user_272,2025-01-15 02:55:11,social_media,click,0,
user_833,2025-01-08 11:08:21,display_ads,click,0,
user_920,2025-01-18 14:11:27,display_ads,click,0,
user_297,2025-01-18 12:17:59,email,click,0,
user_207,2025-01-06 22:38:38,display_ads,open,0,
user_827,2025-01-05 22:58:49,social_media,click,0,
user_835,2025-01-23 16:51:24,social_media,open,0,
user_81,2025-01-04 14:47:59,display_ads,open,0,
user_409,2025-01-01 20:05:13,display_ads,click,0,
user_834,2025-01-09 18:54:54,social_media,click,0,
user_969,2025-01-02 01:14:31,organic_search,click,0,
user_363,2025-01-05 21:32:26,direct,open,0,
user_397,2025-01-20 04:25:25,email,open,0,
user_165,2025-01-23 05:21:38,organic_search,open,0,
user_802,2025-01-05 09:53:04,direct,open,0,
user_747,2025-01-06 05:25:06,email,click,0,
user_262,2025-01-13 15:29:15,social_media,click,0,
user_695,2025-01-06 18:10:30,display_ads,open,0,
user_565,2025-01-22 11:33:50,display_ads,open,0,
user_352,2025-01-04 08:41:19,organic_search,conversion,1,2.0
user_368,2025-01-24 14:35:16,email,open,0,
user_137,2025-01-15 12:14:18,email,click,0,
user_712,2025-01-14 07:56:55,organic_search,click,0,
user_649,2025-01-23 22:58:28,email,click,0,
user_415,2025-01-21 09:32:44,organic_search,open,0,
user_898,2025-01-19 05:41:59,direct,click,0,
user_315,2025-01-22 04:38:22,email,click,0,
user_940,2025-01-18 07:57:57,social_media,click,0,
user_6,2025-01-21 13:27:15,organic_search,click,0,
user_52,2025-01-07 08:45:03,direct,click,0,
user_36,2025-01-17 21:45:40,direct,open,0,
user_808,2025-01-09 10:43:24,direct,open,0,
